fileName,cropType,fieldID,region,fold_random,fold_busia_test,fold_bungoma_test,fold_siaya_test
kenya_2017_sentinel2_timeseries_3102.npy,Cassava,4751,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3103.npy,Sugar Cane,4752,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3104.npy,Cassava,4754,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3105.npy,Cassava,4755,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3106.npy,Maize,4758,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3107.npy,Non-Crop,4760,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3108.npy,Cassava,4761,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3109.npy,Cassava,4762,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3110.npy,Cassava,4763,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3111.npy,Banana,4765,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3112.npy,Banana,4766,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3113.npy,Maize,4767,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3114.npy,Banana,4768,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3115.npy,Maize,4769,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3116.npy,Non-Crop,4770,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3117.npy,Cassava,4771,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3118.npy,Sweet Potatoes,4772,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3119.npy,Beans,4773,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3120.npy,Sweet Potatoes,4774,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3121.npy,Cassava,4775,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3122.npy,Cassava,4777,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3123.npy,Maize,4780,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3124.npy,Banana,4782,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3125.npy,Beans,4785,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3126.npy,Other,4786,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3127.npy,Cassava,4787,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3128.npy,Maize,4788,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3129.npy,Sweet Potatoes,4789,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3130.npy,Banana,4790,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3131.npy,Cassava,4792,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3132.npy,Cassava,4794,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3133.npy,Cassava,4795,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3134.npy,Maize,4796,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3135.npy,Sweet Potatoes,4797,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3136.npy,Other,4800,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3137.npy,Sweet Potatoes,4801,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3138.npy,Groundnut,4802,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3139.npy,Other,4805,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3140.npy,Sweet Potatoes,4808,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3141.npy,Sweet Potatoes,4809,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3142.npy,Sweet Potatoes,4810,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3143.npy,Banana,4811,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3144.npy,Maize,4812,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3145.npy,Cassava,4813,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3146.npy,Maize,4814,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3147.npy,Cassava,4817,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3148.npy,Cassava,4819,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3149.npy,Cassava,4820,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3150.npy,Cassava,4822,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3151.npy,Sweet Potatoes,4825,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3152.npy,Cassava,4826,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3153.npy,Non-Crop,4827,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3154.npy,Cassava,4828,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3155.npy,Sweet Potatoes,4829,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3156.npy,Sweet Potatoes,4830,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3157.npy,Sweet Potatoes,4831,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3158.npy,Cassava,4833,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3159.npy,Banana,4835,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3160.npy,Sweet Potatoes,4836,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3161.npy,Sweet Potatoes,4837,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3162.npy,Maize,4838,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3163.npy,Other,4842,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3164.npy,Maize,4843,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3165.npy,Cassava,4844,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3166.npy,Cassava,4845,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3167.npy,Cassava,4846,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3168.npy,Banana,4849,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3169.npy,Cassava,4852,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3170.npy,Cassava,4854,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3171.npy,Cassava,4855,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3172.npy,Sugar Cane,4856,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3173.npy,Banana,4857,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3174.npy,Cassava,4858,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3175.npy,Sweet Potatoes,4861,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3176.npy,Non-Crop,4862,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3177.npy,Cassava,4863,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3178.npy,Non-Crop,4864,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3179.npy,Cassava,4865,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3180.npy,Cassava,4866,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3181.npy,Cassava,4870,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3182.npy,Cassava,4872,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3183.npy,Banana,4874,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3184.npy,Non-Crop,4875,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3185.npy,Banana,4876,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3186.npy,Cassava,4879,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3187.npy,Cassava,4880,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3188.npy,Cassava,4881,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3189.npy,Cassava,4882,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3190.npy,Other,4883,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3191.npy,Other,4885,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3192.npy,Groundnut,4886,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3193.npy,Maize,4887,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3194.npy,Non-Crop,4888,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3195.npy,Non-Crop,4889,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3196.npy,Cassava,4890,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3197.npy,Cassava,4891,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3198.npy,Cassava,4892,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3199.npy,Cassava,4893,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3200.npy,Cassava,4894,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3201.npy,Maize,4895,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3202.npy,Banana,4896,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3203.npy,Cassava,4897,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3204.npy,Cassava,4898,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3205.npy,Sugar Cane,4899,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3206.npy,Other,4903,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3207.npy,Maize,4904,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3208.npy,Other,4905,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3209.npy,Other,4906,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3210.npy,Other,4908,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3211.npy,Maize,4909,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3212.npy,Other,4910,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3213.npy,Maize,4912,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3214.npy,Maize,4914,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3215.npy,Maize,4915,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3216.npy,Maize,4916,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3217.npy,Non-Crop,4917,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3218.npy,Cassava,4919,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3219.npy,Maize,4920,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3220.npy,Non-Crop,4921,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3221.npy,Maize,4922,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3222.npy,Other,4926,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3223.npy,Sweet Potatoes,4927,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3224.npy,Cassava,4929,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3225.npy,Cassava,4931,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3226.npy,Cassava,4932,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3227.npy,Cassava,4933,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3228.npy,Cassava,4934,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3229.npy,Maize,4937,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3230.npy,Groundnut,4938,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3231.npy,Sugar Cane,4940,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3232.npy,Non-Crop,4942,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3233.npy,Sweet Potatoes,4943,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3234.npy,Cassava,4944,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3235.npy,Other,4945,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3236.npy,Cassava,4946,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3237.npy,Non-Crop,4947,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3238.npy,Cassava,4948,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3239.npy,Cassava,4949,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3240.npy,Sweet Potatoes,4950,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3241.npy,Maize,4951,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3242.npy,Cassava,4952,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3243.npy,Non-Crop,4953,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3244.npy,Cassava,4954,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3245.npy,Cassava,4955,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3246.npy,Sweet Potatoes,4956,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3247.npy,Cassava,4957,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3248.npy,Cassava,4960,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3249.npy,Non-Crop,4961,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3250.npy,Non-Crop,4962,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3251.npy,Non-Crop,4963,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3252.npy,Banana,4965,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3253.npy,Cassava,4967,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3254.npy,Cassava,4971,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3255.npy,Banana,4972,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3256.npy,Non-Crop,4974,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3257.npy,Sweet Potatoes,4975,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3258.npy,Non-Crop,4976,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3259.npy,Cassava,4977,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3260.npy,Non-Crop,4978,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3261.npy,Sweet Potatoes,4979,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3262.npy,Cassava,4982,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3263.npy,Cassava,4984,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3264.npy,Cassava,4986,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3265.npy,Maize,4987,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3266.npy,Cassava,4988,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3267.npy,Maize,4989,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3268.npy,Maize,4990,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3269.npy,Maize,4991,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3270.npy,Maize,4992,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3271.npy,Maize,4993,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3272.npy,Maize,4994,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3273.npy,Maize,4995,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3274.npy,Maize,4996,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3275.npy,Maize,4997,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3276.npy,Maize,4998,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3277.npy,Cassava,4999,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3278.npy,Maize,5000,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3279.npy,Maize,5001,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3280.npy,Cassava,5002,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3281.npy,Maize,5005,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3282.npy,Maize,5006,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3283.npy,Maize,5007,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3284.npy,Cassava,5008,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3285.npy,Beans,5010,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3286.npy,Non-Crop,5011,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3287.npy,Non-Crop,5012,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3288.npy,Non-Crop,5013,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3289.npy,Maize,5014,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3290.npy,Cassava,5015,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3291.npy,Maize,5018,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3292.npy,Sweet Potatoes,5019,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3293.npy,Non-Crop,5020,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3294.npy,Maize,5021,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3295.npy,Sugar Cane,5024,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3296.npy,Maize,5025,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3297.npy,Banana,5026,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3298.npy,Maize,5027,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3299.npy,Maize,5030,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3300.npy,Groundnut,5033,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3301.npy,Maize,5035,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3302.npy,Beans,5036,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3303.npy,Other,5038,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3304.npy,Cassava,5039,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3305.npy,Maize,5040,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3306.npy,Maize,5041,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3307.npy,Maize,5042,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3308.npy,Cassava,5043,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3309.npy,Cassava,5044,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3310.npy,Cassava,5045,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3311.npy,Maize,5046,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3312.npy,Other,5047,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3313.npy,Maize,5048,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3314.npy,Sugar Cane,5049,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3315.npy,Sugar Cane,5050,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3316.npy,Other,5051,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3317.npy,Cassava,5052,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3318.npy,Cassava,5053,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3319.npy,Maize,5054,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3320.npy,Cassava,5057,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3321.npy,Other,5058,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3322.npy,Sweet Potatoes,5059,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3323.npy,Maize,5060,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3324.npy,Cassava,5061,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3325.npy,Sweet Potatoes,5062,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3326.npy,Maize,5063,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3327.npy,Maize,5064,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3328.npy,Banana,5065,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3329.npy,Cassava,5067,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3330.npy,Maize,5068,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3331.npy,Maize,5069,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3332.npy,Maize,5070,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3333.npy,Maize,5072,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3334.npy,Cassava,5074,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3335.npy,Other,5075,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3336.npy,Maize,5077,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3337.npy,Maize,5078,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3338.npy,Maize,5079,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3339.npy,Maize,5080,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3340.npy,Sweet Potatoes,5082,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3341.npy,Non-Crop,5084,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3342.npy,Maize,5085,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3343.npy,Cassava,5087,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3344.npy,Sweet Potatoes,5088,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3345.npy,Maize,5090,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3346.npy,Maize,5091,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3347.npy,Maize,5092,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3348.npy,Cassava,5093,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3349.npy,Cassava,5095,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3350.npy,Maize,5096,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3351.npy,Maize,5097,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3352.npy,Maize,5098,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3353.npy,Maize,5099,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3354.npy,Maize,5100,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3355.npy,Maize,5101,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3356.npy,Maize,5103,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3357.npy,Maize,5104,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3358.npy,Maize,5106,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3359.npy,Maize,5108,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3360.npy,Maize,5109,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3361.npy,Maize,5110,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3362.npy,Maize,5111,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3363.npy,Cassava,5112,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3364.npy,Cassava,5113,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3365.npy,Cassava,5114,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3366.npy,Maize,5115,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3367.npy,Non-Crop,5116,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3368.npy,Maize,5117,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3369.npy,Maize,5118,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3370.npy,Maize,5119,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3371.npy,Cassava,5120,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3372.npy,Maize,5121,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3373.npy,Cassava,5122,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3374.npy,Other,5123,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3375.npy,Other,5124,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3376.npy,Maize,5125,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3377.npy,Maize,5127,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3378.npy,Maize,5128,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3379.npy,Maize,5129,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3380.npy,Maize,5131,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3381.npy,Maize,5132,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3382.npy,Maize,5133,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3383.npy,Maize,5135,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3384.npy,Other,5136,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3385.npy,Other,5137,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3386.npy,Maize,5138,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3387.npy,Maize,5140,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3388.npy,Maize,5141,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3389.npy,Maize,5142,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3390.npy,Maize,5147,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3391.npy,Cassava,5149,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3392.npy,Maize,5150,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3393.npy,Maize,5152,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3394.npy,Other,5154,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3395.npy,Maize,5155,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3396.npy,Cassava,5156,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3397.npy,Maize,5157,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3398.npy,Cassava,5158,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3399.npy,Other,5159,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3400.npy,Maize,5162,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3401.npy,Maize,5164,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3402.npy,Maize,5165,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3403.npy,Maize,5166,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3404.npy,Maize,5168,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3405.npy,Maize,5169,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3406.npy,Maize,5170,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3407.npy,Maize,5171,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3408.npy,Maize,5173,Busia,test,test,train,train
kenya_2017_sentinel2_timeseries_3409.npy,Maize,5174,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3410.npy,Cassava,5175,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3411.npy,Maize,5176,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3412.npy,Maize,5178,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3413.npy,Cassava,5179,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3414.npy,Maize,5180,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3415.npy,Maize,5181,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3416.npy,Maize,5182,Busia,train,test,train,train
kenya_2017_sentinel2_timeseries_3417.npy,Maize,5183,Busia,train,test,train,train
